code,市場,銘柄名,現在値,業種,出来高,配当利回り,予PER,実PBR,単元株数,売上高,経常利益,自己資本比率,実ROE,優待月(上),優待月(下),単元倍率,特色,連結事業
8996,福岡Q,ハウスフリーダム,749.0,,,,,,,,,,,,,,,
8999,東証1部,グランディハウス,442.0,,,,,,,,,,,,,,,
9001,東証1部,東武鉄道,2878.0,,,,,,,,,,,,,,,
9003,東証1部,相鉄ホールディングス,2142.0,,,,,,,,,,,,,,,
9005,東証1部,東急,1486.0,,,,,,,,,,,,,,,
9006,東証1部,京浜急行電鉄,1418.0,,,,,,,,,,,,,,,
9007,東証1部,小田急電鉄,2956.0,,,,,,,,,,,,,,,
9008,東証1部,京王電鉄,7150.0,,,,,,,,,,,,,,,
9009,東証1部,京成電鉄,3265.0,,,,,,,,,,,,,,,
9010,東証1部,富士急行,5240.0,,,,,,,,,,,,,,,
9012,東証JQS,秩父鉄道,2294.0,,,,,,,,,,,,,,,
9014,東証1部,新京成電鉄,2171.0,,,,,,,,,,,,,,,
9017,東証2部,新潟交通,2018.0,,,,,,,,,,,,,,,
9020,東証1部,東日本旅客鉄道,7640.0,,,,,,,,,,,,,,,
9021,東証1部,西日本旅客鉄道,6260.0,,,,,,,,,,,,,,,
9022,東証1部,東海旅客鉄道,16165.0,,,,,,,,,,,,,,,
9024,東証1部,西武ホールディングス,1183.0,,,,,,,,,,,,,,,
9025,東証1部,鴻池運輸,1134.0,,,,,,,,,,,,,,,
9027,札証,ロジネット　ジャパン,3450.0,,,,,,,,,,,,,,,
9028,東証2部,ゼロ,1308.0,,,,,,,,,,,,,,,
9029,東証2部,ヒガシトゥエンティワン,684.0,,,,,,,,,,,,,,,
9031,東証1部,西日本鉄道,2744.0,,,,,,,,,,,,,,,
9033,東証2部,広島電鉄,941.0,,,,,,,,,,,,,,,
9034,東証JQS,南総通運,1145.0,,,,,,,,,,,,,,,
9035,福証,第一交通産業,701.0,,,,,,,,,,,,,,,
9036,東証JQS,東部ネットワーク,959.0,,,,,,,,,,,,,,,
9037,東証1部,ハマキョウレックス,3170.0,,,,,,,,,,,,,,,
9039,東証1部,サカイ引越センター,5570.0,,,,,,,,,,,,,,,
9040,名証2部,大宝運輸,3245.0,,,,,,,,,,,,,,,
9041,東証1部,近鉄グループホールディングス,3970.0,,,,,,,,,,,,,,,
9042,東証1部,阪急阪神ホールディングス,3455.0,,,,,,,,,,,,,,,
9044,東証1部,南海電気鉄道,2352.0,,,,,,,,,,,,,,,
9045,東証1部,京阪ホールディングス,3455.0,,,,,,,,,,,,,,,
9046,東証1部,神戸電鉄,3570.0,,,,,,,,,,,,,,,
9048,東証1部,名古屋鉄道,2117.0,,,,,,,,,,,,,,,
9049,東証2部,京福電気鉄道,2700.0,,,,,,,,,,,,,,,
9051,東証JQS,センコン物流,780.0,,,,,,,,,,,,,,,
9052,東証1部,山陽電気鉄道,1892.0,,,,,,,,,,,,,,,
9055,東証1部,アルプス物流,961.0,,,,,,,,,,,,,,,
9057,東証JQS,遠州トラック,2578.0,,,,,,,,,,,,,,,
9058,東証1部,トランコム,8750.0,,,,,,,,,,,,,,,
9059,東証2部,カンダホールディングス,1005.0,,,,,,,,,,,,,,,
9060,東証JQS,日本ロジテム,3555.0,,,,,,,,,,,,,,,
9062,東証1部,日本通運,8860.0,,,,,,,,,,,,,,,
9063,東証2部,岡山県貨物運送,2760.0,,,,,,,,,,,,,,,
9064,東証1部,ヤマトホールディングス,3060.0,,,,,,,,,,,,,,,
9065,東証1部,山九,4830.0,,,,,,,,,,,,,,,
9066,東証1部,日新,1456.0,,,,,,,,,,,,,,,
9067,東証1部,丸運,263.0,,,,,,,,,,,,,,,
9068,東証1部,丸全昭和運輸,3380.0,,,,,,,,,,,,,,,
9069,東証1部,センコーグループホールディングス,1028.0,,,,,,,,,,,,,,,
9070,東証1部,トナミホールディングス,5120.0,,,,,,,,,,,,,,,
9072,東証1部,ニッコンホールディングス,2388.0,,,,,,,,,,,,,,,
9073,東証JQS,京極運輸商事,614.0,,,,,,,,,,,,,,,
9074,東証1部,日本石油輸送,2600.0,,,,,,,,,,,,,,,
9075,東証1部,福山通運,4345.0,,,,,,,,,,,,,,,
9076,東証1部,セイノーホールディングス,1552.0,,,,,,,,,,,,,,,
9077,名証2部,名鉄運輸,2484.0,,,,,,,,,,,,,,,
9078,東証1部,エスライン,905.0,,,,,,,,,,,,,,,
9081,東証1部,神奈川中央交通,3680.0,,,,,,,,,,,,,,,
9082,東証2部,大和自動車交通,836.0,,,,,,,,,,,,,,,
9083,東証2部,神姫バス,3130.0,,,,,,,,,,,,,,,
9085,札証,北海道中央バス,3450.0,,,,,,,,,,,,,,,
9086,東証1部,日立物流,3415.0,,,,,,,,,,,,,,,
9087,東証JQS,タカセ,2088.0,,,,,,,,,,,,,,,
9090,東証1部,丸和運輸機関,1601.0,,,,,,,,,,,,,,,
9099,東証1部,Ｃ＆Ｆロジホールディングス,1670.0,,,,,,,,,,,,,,,
9101,東証1部,日本郵船,4405.0,,,,,,,,,,,,,,,
9104,東証1部,商船三井,4390.0,,,,,,,,,,,,,,,
9107,東証1部,川崎汽船,2767.0,,,,,,,,,,,,,,,
9110,東証1部,ＮＳユナイテッド海運,2204.0,,,,,,,,,,,,,,,
9115,東証1部,明治海運,437.0,,,,,,,,,,,,,,,
9119,東証1部,飯野海運,475.0,,,,,,,,,,,,,,,
9127,東証2部,玉井商船,773.0,,,,,,,,,,,,,,,
9130,東証1部,共栄タンカー,866.0,,,,,,,,,,,,,,,
9142,東証1部,九州旅客鉄道,2526.0,,,,,,,,,,,,,,,
9143,東証1部,ＳＧホールディングス,2406.0,,,,,,,,,,,,,,,
9145,東証2部,ビーイングホールディングス,1460.0,,,,,,,,,,,,,,,
9171,東証2部,栗林商船,355.0,,,,,,,,,,,,,,,
9173,東証2部,東海汽船,2331.0,,,,,,,,,,,,,,,
9176,東証JQS,佐渡汽船,222.0,,,,,,,,,,,,,,,
9179,東証2部,川崎近海汽船,2600.0,,,,,,,,,,,,,,,
9193,東証2部,東京汽船,584.0,,,,,,,,,,,,,,,
9201,東証1部,日本航空,2299.0,,,,,,,,,,,,,,,
9202,東証1部,ＡＮＡホールディングス,2533.0,,,,,,,,,,,,,,,
9206,東証2部,スターフライヤー,2724.0,,,,,,,,,,,,,,,
9232,東証1部,パスコ,1414.0,,,,,,,,,,,,,,,
9233,東証2部,アジア航測,815.0,,,,,,,,,,,,,,,
9260,東証1部,西本Ｗｉｓｍｅｔｔａｃホールディングス,2800.0,,,,,,,,,,,,,,,
9262,東証1部,シルバーライフ,2493.0,,,,,,,,,,,,,,,
9263,東証JQS,ビジョナリーホールディングス,357.0,,,,,,,,,,,,,,,
9264,東証JQS,ポエック,2499.0,,,,,,,,,,,,,,,
9265,東証1部,ヤマシタヘルスケアホールディングス,2164.0,,,,,,,,,,,,,,,
9266,東証1部,一家ダイニングプロジェクト,567.0,,,,,,,,,,,,,,,
9267,東証1部,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,3350.0,,,,,,,,,,,,,,,
9268,東証2部,オプティマスグループ,1108.0,,,,,,,,,,,,,,,
9270,マザーズ,バリュエンスホールディングス,2888.0,,,,,,,,,,,,,,,
9271,マザーズ,和心,490.0,,,,,,,,,,,,,,,
9272,マザーズ,ブティックス,2894.0,,,,,,,,,,,,,,,
9273,東証1部,コーア商事ホールディングス,706.0,,,,,,,,,,,,,,,
9274,東証1部,国際紙パルプ商事,250.0,,,,,,,,,,,,,,,
9275,東証1部,ナルミヤ・インターナショナル,1183.0,,,,,,,,,,,,,,,
9278,東証1部,ブックオフグループホールディングス,1014.0,,,,,,,,,,,,,,,
9279,東証1部,ギフト,2269.0,,,,,,,,,,,,,,,
9301,東証1部,三菱倉庫,3455.0,,,,,,,,,,,,,,,
9302,東証1部,三井倉庫ホールディングス,2436.0,,,,,,,,,,,,,,,
9303,東証1部,住友倉庫,1526.0,,,,,,,,,,,,,,,
9304,東証1部,澁澤倉庫,2130.0,,,,,,,,,,,,,,,
9305,東証1部,ヤマタネ,1490.0,,,,,,,,,,,,,,,
9306,東証1部,東陽倉庫,321.0,,,,,,,,,,,,,,,
9307,東証2部,杉村倉庫,521.0,,,,,,,,,,,,,,,
9308,東証1部,乾汽船,1184.0,,,,,,,,,,,,,,,
9310,東証1部,日本トランスシティ,537.0,,,,,,,,,,,,,,,
9311,東証2部,アサガミ,3670.0,,,,,,,,,,,,,,,
9312,東証1部,ケイヒン,1396.0,,,,,,,,,,,,,,,
9313,東証2部,丸八倉庫,787.0,,,,,,,,,,,,,,,
9318,東証2部,アジア開発キャピタル,8.0,,,,,,,,,,,,,,,
9319,東証1部,中央倉庫,1101.0,,,,,,,,,,,,,,,
9322,東証1部,川西倉庫,1159.0,,,,,,,,,,,,,,,
9324,東証1部,安田倉庫,946.0,,,,,,,,,,,,,,,
9325,東証1部,ファイズホールディングス,840.0,,,,,,,,,,,,,,,
9326,マザーズ,関通,2953.0,,,,,,,,,,,,,,,
9327,東証JQS,イー・ロジット,1677.0,,,,,,,,,,,,,,,
9351,東証1部,東洋埠頭,1532.0,,,,,,,,,,,,,,,
9353,東証2部,櫻島埠頭,1633.0,,,,,,,,,,,,,,,
9355,東証2部,リンコーコーポレーション,1950.0,,,,,,,,,,,,,,,
9357,名証2部,名港海運,1151.0,,,,,,,,,,,,,,,
9358,東証1部,宇徳,501.0,,,,,,,,,,,,,,,
9359,名証2部,伊勢湾海運,715.0,,,,,,,,,,,,,,,
9360,東証2部,鈴与シンワート,1880.0,,,,,,,,,,,,,,,
9361,東証2部,伏木海陸運送,1285.0,,,,,,,,,,,,,,,
9362,東証2部,兵機海運,1290.0,,,,,,,,,,,,,,,
9363,東証2部,大運,322.0,,,,,,,,,,,,,,,
9364,東証1部,上組,2203.0,,,,,,,,,,,,,,,
9365,東証2部,トレーディア,1340.0,,,,,,,,,,,,,,,
9366,東証1部,サンリツ,721.0,,,,,,,,,,,,,,,
9367,東証JQS,大東港運,600.0,,,,,,,,,,,,,,,
9368,東証1部,キムラユニティー,1265.0,,,,,,,,,,,,,,,
9369,東証1部,キユーソー流通システム,1621.0,,,,,,,,,,,,,,,
9375,東証1部,近鉄エクスプレス,2619.0,,,,,,,,,,,,,,,
9376,東証JQS,ユーラシア旅行社,523.0,,,,,,,,,,,,,,,
9377,東証JQS,エージーピー,562.0,,,,,,,,,,,,,,,
9380,東証1部,東海運,311.0,,,,,,,,,,,,,,,
9381,東証1部,エーアイテイー,1001.0,,,,,,,,,,,,,,,
9384,東証1部,内外トランスライン,1792.0,,,,,,,,,,,,,,,
9385,東証1部,ショーエイコーポレーション,953.0,,,,,,,,,,,,,,,
9386,東証1部,日本コンセプト,1602.0,,,,,,,,,,,,,,,
9399,東証,ビート・ホールディングス・リミテッド,94.0,,,,,,,,,,,,,,,
9401,東証1部,ＴＢＳホールディングス,1947.0,,,,,,,,,,,,,,,
9402,名証1部,中部日本放送,594.0,,,,,,,,,,,,,,,
9404,東証1部,日本テレビホールディングス,1306.0,,,,,,,,,,,,,,,
9405,東証1部,朝日放送グループホールディングス,715.0,,,,,,,,,,,,,,,
9407,福証,ＲＫＢ毎日ホールディングス,6100.0,,,,,,,,,,,,,,,
9408,東証JQS,新潟放送,1253.0,,,,,,,,,,,,,,,
9409,東証1部,テレビ朝日ホールディングス,1897.0,,,,,,,,,,,,,,,
9412,東証1部,スカパーＪＳＡＴホールディングス,441.0,,,,,,,,,,,,,,,
9413,東証1部,テレビ東京ホールディングス,2170.0,,,,,,,,,,,,,,,
9414,東証1部,日本ＢＳ放送,1094.0,,,,,,,,,,,,,,,
9416,東証1部,ビジョン,995.0,,,,,,,,,,,,,,,
9417,東証1部,スマートバリュー,826.0,,,,,,,,,,,,,,,
9418,東証1部,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,2018.0,,,,,,,,,,,,,,,
9419,東証1部,ワイヤレスゲート,413.0,,,,,,,,,,,,,,,
9421,東証JQS,エヌジェイホールディングス,952.0,,,,,,,,,,,,,,,
9422,東証1部,コネクシオ,1458.0,,,,,,,,,,,,,,,
9423,東証JQS,ＦＲＳ,100.0,,,,,,,,,,,,,,,
9424,東証1部,日本通信,223.0,,,,,,,,,,,,,,,
9425,東証JQS,日本テレホン,374.0,,,,,,,,,,,,,,,
9428,東証1部,クロップス,882.0,,,,,,,,,,,,,,,
9432,東証1部,日本電信電話,2907.0,,,,,,,,,,,,,,,
9433,東証1部,ＫＤＤＩ,3681.0,,,,,,,,,,,,,,,
9434,東証1部,ソフトバンク,1436.5,,,,,,,,,,,,,,,
9435,東証1部,光通信,22400.0,,,,,,,,,,,,,,,
9436,東証JQS,沖縄セルラー電話,4925.0,,,,,,,,,,,,,,,
9438,東証1部,エムティーアイ,698.0,,,,,,,,,,,,,,,
9439,東証JQS,エム・エイチ・グループ,230.0,,,,,,,,,,,,,,,
9441,東証JQS,ベルパーク,6200.0,,,,,,,,,,,,,,,
9444,東証JQS,トーシンホールディングス,600.0,,,,,,,,,,,,,,,
9445,東証2部,フォーバルテレコム,358.0,,,,,,,,,,,,,,,
9446,東証JQS,サカイホールディングス,663.0,,,,,,,,,,,,,,,
9449,東証1部,ＧＭＯインターネット,3000.0,,,,,,,,,,,,,,,
9450,東証1部,ファイバーゲート,1311.0,,,,,,,,,,,,,,,
9466,東証1部,アイドママーケティングコミュニケーション,411.0,,,,,,,,,,,,,,,
9467,マザーズ,アルファポリス,3090.0,,,,,,,,,,,,,,,
9468,東証1部,ＫＡＤＯＫＡＷＡ,3715.0,,,,,,,,,,,,,,,
9470,東証1部,学研ホールディングス,1346.0,,,,,,,,,,,,,,,
9471,名証2部,文溪堂,1353.0,,,,,,,,,,,,,,,
9474,東証1部,ゼンリン,1135.0,,,,,,,,,,,,,,,
9475,東証1部,昭文社ホールディングス,466.0,,,,,,,,,,,,,,,
9476,東証JQS,中央経済社ホールディングス,582.0,,,,,,,,,,,,,,,
9478,東証JQS,ＳＥホールディングス・アンド・インキュベーションズ,200.0,,,,,,,,,,,,,,,
9479,東証1部,インプレスホールディングス,214.0,,,,,,,,,,,,,,,
9501,東証1部,東京電力ホールディングス,347.0,,,,,,,,,,,,,,,
9502,東証1部,中部電力,1353.5,,,,,,,,,,,,,,,
9503,東証1部,関西電力,1090.5,,,,,,,,,,,,,,,
9504,東証1部,中国電力,1083.0,,,,,,,,,,,,,,,
9505,東証1部,北陸電力,667.0,,,,,,,,,,,,,,,
9506,東証1部,東北電力,953.0,,,,,,,,,,,,,,,
9507,東証1部,四国電力,781.0,,,,,,,,,,,,,,,
9508,東証1部,九州電力,892.0,,,,,,,,,,,,,,,
9509,東証1部,北海道電力,519.0,,,,,,,,,,,,,,,
9511,東証1部,沖縄電力,1442.0,,,,,,,,,,,,,,,
9513,東証1部,Ｊ－ＰＯＷＥＲ,1670.0,,,,,,,,,,,,,,,
9514,東証1部,エフオン,999.0,,,,,,,,,,,,,,,
9517,東証1部,イーレックス,1917.0,,,,,,,,,,,,,,,
9519,東証1部,レノバ,3450.0,,,,,,,,,,,,,,,
9531,東証1部,東京ガス,2275.5,,,,,,,,,,,,,,,
9532,東証1部,大阪ガス,2176.0,,,,,,,,,,,,,,,
9533,東証1部,東邦ガス,6590.0,,,,,,,,,,,,,,,
9534,東証1部,北海道ガス,1560.0,,,,,,,,,,,,,,,
9535,東証1部,広島ガス,378.0,,,,,,,,,,,,,,,
9536,東証1部,西部ガスホールディングス,2555.0,,,,,,,,,,,,,,,
9537,東証2部,北陸ガス,3115.0,,,,,,,,,,,,,,,
9539,東証2部,京葉瓦斯,3315.0,,,,,,,,,,,,,,,
9543,東証1部,静岡ガス,1054.0,,,,,,,,,,,,,,,
9551,東証1部,メタウォーター,1908.0,,,,,,,,,,,,,,,
9600,東証1部,アイネット,1456.0,,,,,,,,,,,,,,,
9601,東証1部,松竹,12360.0,,,,,,,,,,,,,,,
9602,東証1部,東宝,4255.0,,,,,,,,,,,,,,,
9603,東証1部,エイチ・アイ・エス,2377.0,,,,,,,,,,,,,,,
9605,東証1部,東映,23680.0,,,,,,,,,,,,,,,
9610,東証JQS,ウィルソン・ラーニング　ワールドワイド,220.0,,,,,,,,,,,,,,,
9612,東証1部,ラックランド,2495.0,,,,,,,,,,,,,,,
9613,東証1部,ＮＴＴデータ,1675.0,,,,,,,,,,,,,,,
9616,東証1部,共立メンテナンス,3455.0,,,,,,,,,,,,,,,
9619,東証1部,イチネンホールディングス,1251.0,,,,,,,,,,,,,,,
9621,東証1部,建設技術研究所,2447.0,,,,,,,,,,,,,,,
9622,東証1部,スペース,874.0,,,,,,,,,,,,,,,
9624,東証1部,長大,1860.0,,,,,,,,,,,,,,,
9625,東証JQS,セレスポ,668.0,,,,,,,,,,,,,,,
9627,東証1部,アインホールディングス,6780.0,,,,,,,,,,,,,,,
9628,東証1部,燦ホールディングス,1186.0,,,,,,,,,,,,,,,
9629,東証1部,ピー・シー・エー,4115.0,,,,,,,,,,,,,,,
9631,東証2部,東急レクリエーション,4795.0,,,,,,,,,,,,,,,
9632,東証1部,スバル興業,8070.0,,,,,,,,,,,,,,,
9633,東証1部,東京テアトル,1240.0,,,,,,,,,,,,,,,
9635,東証2部,武蔵野興業,2140.0,,,,,,,,,,,,,,,
9636,東証2部,きんえい,3040.0,,,,,,,,,,,,,,,
9637,東証2部,オーエス,2999.0,,,,,,,,,,,,,,,
9639,東証JQS,三協フロンテア,3870.0,,,,,,,,,,,,,,,
9640,東証JQS,セゾン情報システムズ,2050.0,,,,,,,,,,,,,,,
9641,東証JQS,サコス,348.0,,,,,,,,,,,,,,,
9643,名証2部,中日本興業,9640.0,,,,,,,,,,,,,,,
9644,東証1部,タナベ経営,1426.0,,,,,,,,,,,,,,,
9647,東証JQS,協和コンサルタンツ,3030.0,,,,,,,,,,,,,,,
9651,東証JQS,日本プロセス,820.0,,,,,,,,,,,,,,,
9656,東証2部,グリーンランドリゾート,415.0,,,,,,,,,,,,,,,
9658,東証1部,ビジネスブレイン太田昭和,1777.0,,,,,,,,,,,,,,,
9661,東証2部,歌舞伎座,4830.0,,,,,,,,,,,,,,,
9663,東証1部,ナガワ,8240.0,,,,,,,,,,,,,,,
9664,名証2部,御園座,2148.0,,,,,,,,,,,,,,,
9672,東証1部,東京都競馬,5330.0,,,,,,,,,,,,,,,
9675,東証1部,常磐興産,1400.0,,,,,,,,,,,,,,,
9678,東証1部,カナモト,2622.0,,,,,,,,,,,,,,,
9679,東証JQS,ホウライ,3040.0,,,,,,,,,,,,,,,
9682,東証1部,ＤＴＳ,2564.0,,,,,,,,,,,,,,,
9684,東証1部,スクウェア・エニックス・ホールディングス,5630.0,,,,,,,,,,,,,,,
9685,東証JQS,ＫＹＣＯＭホールディングス,569.0,,,,,,,,,,,,,,,
9686,東証2部,東洋テック,1001.0,,,,,,,,,,,,,,,
9687,東証JQS,ＫＳＫ,2273.0,,,,,,,,,,,,,,,
9691,東証JQS,両毛システムズ,1997.0,,,,,,,,,,,,,,,
9692,東証1部,シーイーシー,1346.0,,,,,,,,,,,,,,,
9695,東証JQS,鴨川グランドホテル,259.0,,,,,,,,,,,,,,,
9696,東証JQS,ウィザス,581.0,,,,,,,,,,,,,,,
9697,東証1部,カプコン,3340.0,,,,,,,,,,,,,,,
9698,東証JQS,クレオ,1241.0,,,,,,,,,,,,,,,
9699,東証1部,西尾レントオール,3110.0,,,,,,,,,,,,,,,
9701,東証2部,東京會舘,3065.0,,,,,,,,,,,,,,,
9702,東証1部,アイ・エス・ビー,1321.0,,,,,,,,,,,,,,,
9704,東証1部,アゴーラ　ホスピタリティー　グループ,24.0,,,,,,,,,,,,,,,
9706,東証1部,日本空港ビルデング,4645.0,,,,,,,,,,,,,,,
9707,東証JQS,ユニマット　リタイアメント・コミュニティ,1395.0,,,,,,,,,,,,,,,
9708,東証2部,帝国ホテル,1894.0,,,,,,,,,,,,,,,
9709,東証2部,ＮＣＳ＆Ａ,506.0,,,,,,,,,,,,,,,
9713,東証2部,ロイヤルホテル,1130.0,,,,,,,,,,,,,,,
9715,東証1部,トランスコスモス,2922.0,,,,,,,,,,,,,,,
9716,東証1部,乃村工藝社,857.0,,,,,,,,,,,,,,,
9717,東証1部,ジャステック,1265.0,,,,,,,,,,,,,,,
9719,東証1部,ＳＣＳＫ,5900.0,,,,,,,,,,,,,,,
9720,東証JQS,ホテル、ニューグランド,3850.0,,,,,,,,,,,,,,,
9722,東証1部,藤田観光,1973.0,,,,,,,,,,,,,,,
9723,東証2部,京都ホテル,609.0,,,,,,,,,,,,,,,
9726,東証1部,ＫＮＴ－ＣＴホールディングス,1187.0,,,,,,,,,,,,,,,
9728,東証1部,日本管財,2308.0,,,,,,,,,,,,,,,
9729,東証1部,トーカイ,2499.0,,,,,,,,,,,,,,,
9731,東証1部,白洋舍,2308.0,,,,,,,,,,,,,,,
9733,東証JQS,ナガセ,5580.0,,,,,,,,,,,,,,,
9734,東証JQS,精養軒,868.0,,,,,,,,,,,,,,,
9735,東証1部,セコム,8697.0,,,,,,,,,,,,,,,
9739,東証1部,ＮＳＷ,2351.0,,,,,,,,,,,,,,,
9740,東証1部,ＣＳＰ,2865.0,,,,,,,,,,,,,,,
9742,東証1部,アイネス,1349.0,,,,,,,,,,,,,,,
9743,東証1部,丹青社,855.0,,,,,,,,,,,,,,,
9744,東証1部,メイテック,5810.0,,,,,,,,,,,,,,,
9746,東証1部,ＴＫＣ,3495.0,,,,,,,,,,,,,,,
9749,東証1部,富士ソフト,5350.0,,,,,,,,,,,,,,,
9753,東証JQS,アイエックス・ナレッジ,785.0,,,,,,,,,,,,,,,
9755,東証1部,応用地質,1312.0,,,,,,,,,,,,,,,
9757,東証1部,船井総研ホールディングス,2347.0,,,,,,,,,,,,,,,
9759,東証1部,ＮＳＤ,1805.0,,,,,,,,,,,,,,,
9760,東証1部,進学会ホールディングス,416.0,,,,,,,,,,,,,,,
9761,東証2部,東海リース,1500.0,,,,,,,,,,,,,,,
9763,東証1部,丸紅建材リース,1790.0,,,,,,,,,,,,,,,
9765,東証1部,オオバ,825.0,,,,,,,,,,,,,,,
9766,東証1部,コナミホールディングス,6460.0,,,,,,,,,,,,,,,
9767,東証2部,日建工学,1770.0,,,,,,,,,,,,,,,
9768,東証1部,いであ,1813.0,,,,,,,,,,,,,,,
9769,東証1部,学究社,1322.0,,,,,,,,,,,,,,,
9776,東証JQS,札幌臨床検査センター,1575.0,,,,,,,,,,,,,,,
9778,東証JQS,昴,4475.0,,,,,,,,,,,,,,,
9780,東証JQS,ハリマビステム,3620.0,,,,,,,,,,,,,,,
9782,東証JQS,ディーエムエス,1391.0,,,,,,,,,,,,,,,
9783,東証1部,ベネッセホールディングス,2587.0,,,,,,,,,,,,,,,
9787,東証1部,イオンディライト,3410.0,,,,,,,,,,,,,,,
9788,東証1部,ナック,922.0,,,,,,,,,,,,,,,
9790,東証1部,福井コンピュータホールディングス,4010.0,,,,,,,,,,,,,,,
9791,東証2部,ビケンテクノ,813.0,,,,,,,,,,,,,,,
9793,東証1部,ダイセキ,4020.0,,,,,,,,,,,,,,,
9795,東証1部,ステップ,1596.0,,,,,,,,,,,,,,,
9797,東証2部,大日本コンサルタント,1193.0,,,,,,,,,,,,,,,
9799,東証2部,旭情報サービス,1225.0,,,,,,,,,,,,,,,
9810,東証1部,日鉄物産,4400.0,,,,,,,,,,,,,,,
9812,東証JQS,テーオーホールディングス,335.0,,,,,,,,,,,,,,,
9816,東証JQS,ストライダーズ,270.0,,,,,,,,,,,,,,,
9818,東証2部,大丸エナウィン,1397.0,,,,,,,,,,,,,,,
9820,東証JQS,エムティジェネックス,2727.0,,,,,,,,,,,,,,,
9823,東証JQS,マミーマート,2304.0,,,,,,,,,,,,,,,
9824,東証1部,泉州電業,3290.0,,,,,,,,,,,,,,,
9827,東証JQS,リリカラ,186.0,,,,,,,,,,,,,,,
9828,東証1部,元気寿司,2611.0,,,,,,,,,,,,,,,
9829,東証JQS,ながの東急百貨店,1682.0,,,,,,,,,,,,,,,
9830,東証1部,トラスコ中山,2881.0,,,,,,,,,,,,,,,
9831,東証1部,ヤマダホールディングス,558.0,,,,,,,,,,,,,,,
9832,東証1部,オートバックスセブン,1530.0,,,,,,,,,,,,,,,
9835,東証2部,ジュンテンドー,693.0,,,,,,,,,,,,,,,
9837,東証1部,モリト,617.0,,,,,,,,,,,,,,,
9842,東証1部,アークランドサカモト,1464.0,,,,,,,,,,,,,,,
9843,東証1部,ニトリホールディングス,19310.0,,,,,,,,,,,,,,,
9845,東証2部,パーカーコーポレーション,519.0,,,,,,,,,,,,,,,
9846,東証2部,天満屋ストア,1141.0,,,,,,,,,,,,,,,
9849,東証JQS,共同紙販ホールディングス,4830.0,,,,,,,,,,,,,,,
9850,東証1部,グルメ杵屋,959.0,,,,,,,,,,,,,,,
9852,東証JQS,ＣＢグループマネジメント,2703.0,,,,,,,,,,,,,,,
9853,東証JQS,銀座ルノアール,821.0,,,,,,,,,,,,,,,
9854,東証1部,愛眼,227.0,,,,,,,,,,,,,,,
9856,東証1部,ケーユーホールディングス,940.0,,,,,,,,,,,,,,,
9857,東証2部,英和,1225.0,,,,,,,,,,,,,,,
9861,東証1部,吉野家ホールディングス,2085.0,,,,,,,,,,,,,,,
9867,東証JQS,ソレキア,6320.0,,,,,,,,,,,,,,,
9869,東証1部,加藤産業,3345.0,,,,,,,,,,,,,,,
9872,東証1部,北恵,885.0,,,,,,,,,,,,,,,
9873,東証2部,日本ＫＦＣホールディングス,2820.0,,,,,,,,,,,,,,,
9876,東証JQS,コックス,167.0,,,,,,,,,,,,,,,
9878,東証2部,セキド,2391.0,,,,,,,,,,,,,,,
9880,東証1部,イノテック,1307.0,,,,,,,,,,,,,,,
9882,東証1部,イエローハット,1999.0,,,,,,,,,,,,,,,
9885,東証2部,シャルレ,368.0,,,,,,,,,,,,,,,
9887,東証1部,松屋フーズホールディングス,3505.0,,,,,,,,,,,,,,,
9888,東証JQS,ＵＥＸ,433.0,,,,,,,,,,,,,,,
9889,東証1部,ＪＢＣＣホールディングス,1364.0,,,,,,,,,,,,,,,
9890,東証JQS,マキヤ,903.0,,,,,,,,,,,,,,,
9895,東証JQS,コンセック,1228.0,,,,,,,,,,,,,,,
9896,東証1部,ＪＫホールディングス,826.0,,,,,,,,,,,,,,,
9900,東証1部,サガミホールディングス,1023.0,,,,,,,,,,,,,,,
9902,東証1部,日伝,2082.0,,,,,,,,,,,,,,,
9903,東証JQS,カンセキ,2840.0,,,,,,,,,,,,,,,
9904,東証2部,ベリテ,436.0,,,,,,,,,,,,,,,
9906,東証JQS,藤井産業,1396.0,,,,,,,,,,,,,,,
9908,東証JQS,Ｄｅｎｋｅｉ,1628.0,,,,,,,,,,,,,,,
9909,東証JQS,愛光電気,1502.0,,,,,,,,,,,,,,,
9913,東証JQS,日邦産業,586.0,,,,,,,,,,,,,,,
9914,東証JQS,植松商会,715.0,,,,,,,,,,,,,,,
9919,東証1部,関西スーパーマーケット,1002.0,,,,,,,,,,,,,,,
9927,東証JQS,ワットマン,2675.0,,,,,,,,,,,,,,,
9928,東証1部,ミロク情報サービス,1630.0,,,,,,,,,,,,,,,
9929,東証2部,平和紙業,427.0,,,,,,,,,,,,,,,
9930,東証1部,北沢産業,252.0,,,,,,,,,,,,,,,
9932,東証1部,杉本商事,2258.0,,,,,,,,,,,,,,,
9934,東証1部,因幡電機産業,2565.0,,,,,,,,,,,,,,,
9936,東証1部,王将フードサービス,5650.0,,,,,,,,,,,,,,,
9941,東証JQS,太洋物産,406.0,,,,,,,,,,,,,,,
9942,福証,ジョイフル,710.0,,,,,,,,,,,,,,,
9945,東証1部,プレナス,2007.0,,,,,,,,,,,,,,,
